Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0068318,Permanent,Software Engineer,BASIS TECHNOLOGIES PTE. LTD.,Posted 20 Mar 2020,1,Jr Executive,Engineering Information Technology,2+ full stack back- engineering infrastructure Expertise machine learning data tools (e.g. Spark TensorFlow Airflow) Experience ETL data pipelines (SQL Hadoop/Hive Vertica) Computer Science equivalent Engineering degree Strong creative problem,5000.0,10000.0,7500.0,Med
MCF-2020-0068234,Contract Permanent,Scientist (Visual Intelligence  /  Spatial Computing) I2R,A*STAR RESEARCH ENTITIES,Posted 20 Mar 2020,0,Professional,Sciences  Laboratory  R&D,PhD Computer Science Computer Engineering Electronic Engineering fields Good programming C/C++ Python / MATLAB Familiar OpenCV / computer source libraries Good communication,4500.0,9000.0,6750.0,Med
MCF-2020-0068085,Contract,RPA Developer (12 months contract),KELLY SERVICES (SINGAPORE) PTE. LTD.,Posted 20 Mar 2020,4,Professional,Information Technology,Be responsible code & components RPA solution collaboration Guarantee quality Paris Central RPA Raise management needed life project Understand documents (PDD) document (TDD) Overall 6 required Information technology 4 extensive RPA Development RPA Tools Strong UI Path tool Minimum 4 programming (Preferably Vb.Net/C#) Experience database SQL Good understanding ICR / OCR AI machine learning NLP Experience Windows / Linux scripting languages Knowledge RPA tools Blue Prismand Automation Anywhere,4500.0,6000.0,5250.0,Low
MCF-2020-0067832,Contract Permanent,Research Associate (Science / Engineering / Mathematics),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 20 Mar 2020,0,Jr Executive,Engineering Sciences  Laboratory  R&D,Support Research Fellow( ) Associates research demonstrate deliver Image/Vision AI capabilities Interface Rolls-Royce business technical stakeholders align R&D outcomes Actively / techniques / proposals improvements Lead creation new IP (Papers Invention Disclosures Patents) Active NTU Professors Rolls-Royce leaders mapping technical Master degree (preferably Ph.D) Science Engineering Mathematics discipline interest prior one : Computer Vision Image/Video Analytics Processing Machine Learning AI Visualization Evidence publications Numerical/Scientific computing Python Excellent / prototyping research ideas Excellent,3500.0,5000.0,4250.0,Low
MCF-2020-0067643,Contract Permanent,Senior /  Research Engineer (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Study existing medical image processing analysis. Adopt deep learning / machine learning based method x- / US / CT / MRI Deep learning / machine learning based method Develop machine learning methods imaging image analysis Master Bachelor degree computer / engineering Proficient Java Python C/C++ Linux Windows Experience image processing / deep learning technologies preferred,3900.0,7800.0,5850.0,Med
MCF-2020-0067641,Contract Permanent,Senior /  Research Engineer (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Study existing medical image processing analysis. Adopt deep learning / machine learning based method x- / US / CT / MRI Deep learning / machine learning based method Develop machine learning methods imaging image analysis Master Bachelor degree computer / engineering Proficient Java Python C/C++ Linux Windows Experience image processing / deep learning technologies preferred,3000.0,5500.0,4250.0,Low
MCF-2020-0067625,Contract Permanent,Scientist (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Novel methods medical image processing Deep learning / machine learning based method 2D/3D segmentation Deep learning / machine learning based method registration Image planning PhD Computer science/ Engineering Biomedical Engineering Electric Engineering. Working medical image machine learning deep learning preferred Innovative IP generation publish top- conferences,4500.0,9000.0,6750.0,Med
MCF-2020-0067659,Contract Permanent,Senior /  Research Engineer (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,0,Sr Executive,Sciences  Laboratory  R&D,Ability learn Willingness learn Interest cyber-security domain Minimum Bachelor degree field computer science computer engineering mathematics statistics electrical engineering Knowledge cyber security network security system security system integration Experience hackathons / ethical hacking huge plus Ability independently translate research ideas programs industry standard coding practices Proficient Python C Java Basic data analytics machine learning Able deliver tight schedule Good player research engineering ethics Good interpersonal communication,5900.0,10200.0,8050.0,High
MCF-2020-0067657,Contract Permanent,Research Engineer (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,0,Sr Executive,Sciences  Laboratory  R&D,Ability learn Willingness learn Interest cyber-security domain Minimum Bachelor degree field computer science computer engineering mathematics statistics electrical engineering Knowledge cyber security network security system security system integration Experience hackathons / ethical hacking huge plus Ability independently translate research ideas programs industry standard coding practices Proficient Python C Java Basic data analytics machine learning Able deliver tight schedule Good player research engineering ethics Good interpersonal communication,3900.0,7800.0,5850.0,Med
MCF-2020-0067622,Contract Permanent,Senior /  Research Engineer (Cybersecurity),A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Bachelor degree field computer science computer engineering mathematics statistics electrical engineering. Knowledge cyber security network security system security system integration. Experience hackathons / ethical hacking huge plus. Ability independently translate research ideas programs industry standard coding practices. Proficient Python C Java. Basic data analytics machine learning. Able deliver tight schedule. Good player research engineering ethics. Good interpersonal communication . Ability learn Willingness learn Interest cyber-security domain,5900.0,10200.0,8050.0,High
MCF-2020-0067619,Contract Permanent,Senior /  Research Engineer (Cybersecurity),A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Bachelor degree field computer science computer engineering mathematics statistics electrical engineering. Knowledge cyber security network security system security system integration. Experience hackathons / ethical hacking huge plus. Ability independently translate research ideas programs industry standard coding practices. Proficient Python C Java. Basic data analytics machine learning. Able deliver tight schedule. Good player research engineering ethics. Good interpersonal communication . Ability learn Willingness learn Interest cyber-security domain,3900.0,7800.0,5850.0,Med
MCF-2020-0067316,Permanent,Data Analyst,SIEMENS HEALTHCARE PTE. LTD.,Posted 19 Mar 2020,2,Professional,Information Technology,You various machine learning analysis (collection analysis) Hospital workflow predictive models software methods . Develop software applications deployed partners. You support AI projects development facilitate activities evaluation prototypes. You exploration: data data sets integrate data analysis You develop dashboards ( quality). You define IT infrastructure You collaborate Enterprise IT service solutions You implement data analytics projects present results outside company Hospital workflow predictive models software methods . Develop software applications deployed partners. You Bachelor Master Science computer science applied mathematics You models You neural networks machine learning You computer programming (C/C++ python R .) You self- driven - challenges You detail strong You organizational . Ability collaborate different across company You excellent (spoken written) communication You interpersonal You interest career healthcare data analytics,3500.0,4500.0,4000.0,Low
MCF-2020-0067161,Permanent,Software engineer,COMPONENT TECHNOLOGY PTE LTD,Posted 19 Mar 2020,3,Sr Executive,Others,Good programming . object        oriented C/C++ programming Windows Strong problem solving         .,3800.0,6000.0,4900.0,Low
MCF-2020-0067645,Contract Permanent,Scientist (Neuromorphic Computing / AI) Robotics & Autonomous Systems I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Neuromorphic coding: Investigate information interface sensor . Learning: Experience deep learning algorithms. Adapt realize learning algorithms suitable . And application development. System integration applications: Integrate principles system apply . PhD Computer Science/Computer Engineering/ ECE EE EEE Computational Neuroscience Minimum 4 Experience (PhD & ) Prefer : Neuromorphic coding .e. representation ( visual .) Deep neural network (SNN) learning algorithms development Solid programming Python SNN learning top deep learning frameworks Tensorflow PyTorch Skills system apply application. Preference given document machine networks system Strong GPU large advantageous,4500.0,9000.0,6750.0,Med
MCF-2020-0067663,Contract Permanent,Scientist (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,2,Professional,Sciences  Laboratory  R&D,Ability learn Willingness learn Strong interest cybersecurity domain Minimum PhD degree Information Security Cybersecurity fields. Knowledge / cybersecurity network security system security malware research cryptography forensics . Ability conduct independent research publish top conferences journals. Proficient Python C Java. Knowledge data analytics machine learning deep learning huge plus. Industry certifications cybersecurity project management huge plus (e.g. CISSP OSCP CEH PMP). Experience hackathons / ethical hacking beneficial. Good player research engineering ethics. Good interpersonal communication .,4500.0,9000.0,6750.0,Med
MCF-2020-0067684,Permanent,Software Engineer,RECRUIT EXPERT PTE. LTD.,Posted 19 Mar 2020,4,Sr Executive,Information Technology,Frontend Backend development GUIs results Scanner technologies. Ability platforms based use-cases. Work closely Cloud Engineers map regarding deployment GUIs Cloud web applications. Co- Data Scientists System Integrators develop REST APIs trained Machine Learning models allow integration models GUIs. Make Sure established GUI low latency - . Design GUIs client-friendly understanding client point view. A Bachelor / Master degree Computer Science Information Engineering & familiarity. Need excellent understanding computer science data structures algorithms. Knowledge OOP language like Python Java C++. Passion code discover new things Understanding working Django framework. Expertise CSS / Python / JAVAScript / HTML /  REST APIs version control GitHub. Knowledge -friendly UIs. Experience software development life-cycle DevOps. Experience AWS services data storage retrieval basic SQL.,4000.0,8000.0,6000.0,Med
MCF-2020-0067683,Contract Permanent,Scientist (Shop-floor Health Management) SIMTech,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Jr Executive,Sciences  Laboratory  R&D,PhD Computer Science Engineering Mathematics Information Systems field. With AI machine learning Ability . Excellent verbal written communication .,4500.0,9000.0,6750.0,Med
MCF-2020-0067660,Contract Permanent,Scientist (Communications & Networks) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,0,Professional,Sciences  Laboratory  R&D Telecommunications,PhD Wireless Communication Systems Networks Strong track record system optimization- Good communication - player,4500.0,9000.0,6750.0,Med
MCF-2020-0067344,Contract Permanent,Research Engineer (Structural Response of Ships & Marine Structures) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 19 Mar 2020,3,Professional,Sciences  Laboratory  R&D,monitoring analysis vessels marine Bayesian online instrumentation  ships marine structures physical experiments field / experimental sensing numerical simulations FEM relevant techniques data analytics Bachelor Master degree Offshore/Civil/Structural/Mechanical Engineering Naval Architecture Applied Mathematics disciplines. Preferably 3 relevant research/industry competent :,3000.0,5500.0,4250.0,Low
MCF-2020-0067341,Contract Permanent,Research Engineer (Structural Response of Ships & Marine Structures) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 19 Mar 2020,3,Professional,Sciences  Laboratory  R&D,monitoring analysis vessels marine Bayesian online instrumentation ships marine structures physical experiments field / experimental sensing numerical simulations FEM relevant techniques data analytics Strong working marine naval architecture Knowledge FEM software packages Instrumentation experiments field monitoring Knowledge/ sensing data analytics machine learning marine offshore systems model- full-scale Hardware- - -loop (HIL) testing development Reduced Prior / software /programming languages preferred: ABAQUS ANSYS SESAM Suite equivalent Fortran Python / C++,3900.0,7800.0,5850.0,Med
MCF-2020-0065885,Contract Permanent,Scientist (High Performance Computing) Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,Posted 18 Mar 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,PhD   Computer Science/Engineering equivalent  expertise Have   research one : high   machine distributed computing   IoT . Good  programming : multi-language (C++ C# Java Python CUDA programming)   (TCP/IP Socket) parallel programming (multi- OpenMP   MPI). Knowledge  background project machine learning models platforms  (e.g. TensorFlow PyTorch). Hands-  experiences network Linux OS  (e.g. Xen KVM Docker) cloud  database Understanding   HPC applications industry   preferred,4500.0,9000.0,6750.0,Med
MCF-2020-0065971,Permanent,DATA ENGINEER,EASYMILE PTE. LTD.,Posted 18 Mar 2020,3,Professional,Engineering Information Technology Others,Shape EasyMile data platform manipulating across - platforms Leverage workflows. Ensuring data efficiently Define Implement / workflows optimization machine learning Develop optimize learning ( ) (e.g. databases / ( )) Employ learning statistical methods use predictive modeling Collaborate cross teams software engineers data scientists others. Bachelor Degree Computer Science Computer Engineering field Experience Data Engineer Software Developer similar. Demonstrable aptitude Python development Experience working cloud- (AWS GCP) Experience data processing / ETL implementation (e.g. Beam Airflow Dataflow Spark) Experience building Good SQL Airflow DataFlow Spark Containers Docker Kubernetes Experience real- -processing systems (e.g. Kafka) Very oral written English. Experience Tensorflow KubeFlow Experience AI algorithm Experience Interviewer 1 meeting Singapour Team Manager 1 case-study office 1 via Hangout (based Toulouse-France) Contract Type: Full-Time Start Date: 15 March Location: Singapour Singapore ( ) Education Level: Master Degree Experience: 2,7000.0,8750.0,7875.0,Med
MCF-2020-0066598,Permanent,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,Posted 18 Mar 2020,3,Professional,Consulting,Work stakeholders model meaningful impactful processes / decisions Identify data available relevant problem solving Design Implement analytical models production collaborating machine Maintain clear communication verbal written understand Collaborate communicate resolution Keep current technical Provide guidance mentoring experienced members PhD. Master degree Computer Science / Statistics / Mathematics / Physics quantitative discipline Possess minimum 3  data analysis/machine learning/deep learning Deep understanding machine learning/data mining algorithms techniques Experiences processing analyzing structured unstructured data Solid big data tools Spark Hadoop MapReduce . Proficiency one programming limited : Python Java Scala R Strong analytical problem solving Ability effectively results customers Comfort working dynamic R&D group projects,5000.0,9600.0,7300.0,Med
MCF-2020-0066263,Permanent,Data Scientist,AGODA COMPANY PTE. LTD.,Posted 18 Mar 2020,2,Jr Executive,Information Technology,Crack business problems come learning models Interface business make sure       Sift data Be world-class - An coding statistics machine learning (2 working research must) A theory practice strong desire learn keep ( PhD points) Hands- experiences understanding various machine learning algorithms (e.g. Gradient Boosting Random Forest SVM Deep Neural Networks RNN CNN Transformer .) A  Under  statistical methods Coding (Python Java C++ Scala R ) Some points : SQL NLP image writing,5000.0,9000.0,7000.0,Med
MCF-2020-0066258,Permanent,Senior Data Scientist,AGODA COMPANY PTE. LTD.,Posted 18 Mar 2020,5,Sr Executive,Information Technology,Crack business problems come      machine learning models Interface business make sure       Sift data Be world-class - An coding statistics machine learning (5 working research must) A theory practice strong      desire learn keep ( PhD points) Hands- experiences understanding various machine learning algorithms (e.g. Gradient Boosting Random Forest SVM Deep Neural Networks RNN CNN Transformer .) A  Under  statistical methods The experiences Coding (Python Java C++ Scala R ) Project NLP models (e.g. ) Some points : SQL NLP image writing,9000.0,15000.0,12000.0,High
MCF-2020-0066349,Permanent,Data Scientist (Lead / Senior / Junior),ARYAN SOLUTIONS PTE. LTD.,Posted 18 Mar 2020,4,Sr Executive,Information Technology,The Data Scientist application data-discovery tools. He/She large business problems. He/She insights opportunities mining visualization techniques. He/She assists database results . He/She learning data mining statistical well algorithms coding. He/She analyzing complex business problems. He/She intellectual curiosity business needs well capability engage stakeholders understand . Ph.D. IT equivalent. Deep understanding statistical modelling machine learning data mining text mining concepts track record solving problems methods.modeling Proficient tools R/SAS/SPSS/Phyton. Experience big data techniques ( Hadoop MapReduce Hive Pig Spark) deep learning BI/Visualisation tool ( OBIEE Tableau D3.js) plus.,3000.0,11000.0,7000.0,Med
MCF-2020-0065954,Permanent,Senior Data Scientist,SENSORFLOW PTE. LTD.,Posted 18 Mar 2020,3,Professional,Engineering Information Technology Others,Build models Predictive Analysis Regression Forecasting Artificial Intelligence Machine Learning techniques. Collaborate members stakeholders. Ask risks new ideas. Engineering master bachelor degree Doctorate (PhD) fields Deep understanding machine learning statistical analysis 3+ Years techniques Strong data manipulation SQL python/R Must analytical quantitative . Experience working time series data analytics Excellent problem-solving pressure. Ability respond . A great player. Ability designs . Ability clearly effectively communicate solutions teams clients. Be open . Research industry technologies.,6000.0,10000.0,8000.0,Med
MCF-2020-0065955,Permanent,DATA SCIENTIST,EASYMILE PTE. LTD.,Posted 18 Mar 2020,3,Professional,Engineering Information Technology Sciences  Laboratory  R&D,Explore Deep Learning Scene Understanding (Object detection Tracking Traffic Lights Signs) Navigation Explore analyze . Coordinate / liaise teams implementation involving Deep Learning Implement tests integration tests automation (Optional) Test feature( ) field vehicle Collaborate cross teams software engineers data scientists others. Degree equivalent / higher equivalent Computer Science Electrical Engineering Machine Learning Artificial Intelligence Applied Math field. Proven Experience Python frameworks: Tensorflow ( ) Keras PyTorch Theano Experience implementing Deep Learning architectures purpose Scene Understanding: Data optimization techniques Experience data modeling / manipulation. Some OpenCV computer vision Demonstrable . Very oral written English. Some C++ Practical OpenCV computer Previous Deep Learning applied Previous LIDAR Radar Visual data Deep Learning Interviewer 1 meeting Singapour Team Manager 1 case-study office 1 via Hangout (based Toulouse-France) Contract Type: Full-Time Start Date: 15 March Location: Singapour Singapore ( ) Education Level: Master Degree Experience: 2,7500.0,12500.0,10000.0,High
MCF-2020-0065986,Permanent,AI SOFTWARE ENGINEER,EASYMILE PTE. LTD.,Posted 18 Mar 2020,5,Professional,Engineering Information Technology Others,Develop software pertaining vision / deep Optimize neural networks time Testing improve system Integrate deep learning code real- ROS Investigate issues simulation / vehicle On- HW/SW integration tests Collect / Process sensor data machine purpose Ensure company Implement unit integration tests well tests hardware- - -loop Interface (based Toulouse) Experience product Fluent Python C++ Linux ROS OpenCV Familiarity Git CMake Jenkins agile development process continuous integration tools Conscientious capable procedures Continuous Integration processes Fluent English Degree Engineering/Robotics/Computer Science field Experience Tensorflow deep learning frameworks Knowledge Good understanding TensorRT / CUDA Experience Docker Experience robotics Experience / environments Interviewer 1 meeting Singapour Team Manager 1 case-study office Contract Type: Full-Time Start Date: 15 March Location: Singapour Singapore ( ) Education Level: Master Degree Experience: 4,7000.0,8750.0,7875.0,Med
MCF-2020-0066660,Contract Permanent,Platform Services TSE CX Tools Senior Developer,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,10,Sr Executive,Banking  Finance,Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology strategies best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one general purpose programming languages Java Python JavaScript Go . Understanding software business analysis development maintenance software improvement Hands- CloudFoundry Kubernetes DC/OS Heroku AWS GCP Azure . Strong inter-personal passion interact clients Exposure SLOs . tools like Prometheus Grafana Zipkin ELK . Minimum 7  preferably scale environments Strong leadership mentor coach developers A strong use cases As features products learning teaching required Excellent written verbal communication must,7500.0,15000.0,11250.0,High
MCF-2020-0066678,Contract Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Sr Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals   passionate building innovative culture Proficiency one modern programming languages Understanding Business Functional Specifications Understanding existing program logic Providing / agreeing estimates required development Creation/ update Detailed Design Specifications Program Specifications program Version Control documentation Coding new programs changes existing programs Get code reviewed leads SME Creation Unit Test Plans execution Unit Tests Preparation execution Systems Test Plans Scripts Providing technical support Quality Assurance (QA) Testing Providing technical support User Acceptance Testing Creation Implementation/ Back Plans Support Handover Documents Providing technical support Production Implementations  post-implementation support implementation warranty period Experience working Eclipse / Maven environments Demonstrate Junit unit testing Hand fine tuning application response / performance testing Experience Web Services Experience Mule MQ / JMS (message transfer process) Experience version control tool GIT Understanding banking risk compliance policies Experience code scanning tools like black duck tools like Sonar Knowledge Microsoft Project Word Excel applications Experience development financial applications including financial transaction processing settlement accounting Familiarity SWIFT (Society Worldwide Interbank Financial Telecommunication) Message formats,7000.0,14000.0,10500.0,High
MCF-2020-0066677,Contract Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Sr Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals   passionate building innovative culture Proficiency one modern programming languages Understanding Business Functional Specifications Understanding existing program logic Providing / agreeing estimates required development Creation/ update Detailed Design Specifications Program Specifications program Version Control documentation Coding new programs changes existing programs Get code reviewed leads SME Creation Unit Test Plans execution Unit Tests Preparation execution Systems Test Plans Scripts Providing technical support Quality Assurance (QA) Testing Providing technical support User Acceptance Testing Creation Implementation/ Back Plans Support Handover Documents Providing technical support Production Implementations  post-implementation support implementation warranty period Experience working Eclipse / Maven environments Demonstrate Junit unit testing Hand fine tuning application response / performance testing Experience Web Services Experience Mule MQ / JMS (message transfer process) Experience version control tool GIT Understanding banking risk compliance policies Experience code scanning tools like black duck tools like Sonar Knowledge Microsoft Project Word Excel applications Experience development financial applications including financial transaction processing settlement accounting Familiarity SWIFT (Society Worldwide Interbank Financial Telecommunication) Message formats,6000.0,12000.0,9000.0,High
MCF-2020-0066676,Contract Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Sr Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals   passionate building innovative culture Proficiency one modern programming languages Understanding Business Functional Specifications Understanding existing program logic Providing / agreeing estimates required development Creation/ update Detailed Design Specifications Program Specifications program Version Control documentation Coding new programs changes existing programs Get code reviewed leads SME Creation Unit Test Plans execution Unit Tests Preparation execution Systems Test Plans Scripts Providing technical support Quality Assurance (QA) Testing Providing technical support User Acceptance Testing Creation Implementation/ Back Plans Support Handover Documents Providing technical support Production Implementations  post-implementation support implementation warranty period Experience working Eclipse / Maven environments Demonstrate Junit unit testing Hand fine tuning application response / performance testing Experience Web Services Experience Mule MQ / JMS (message transfer process) Experience version control tool GIT Understanding banking risk compliance policies Experience code scanning tools like black duck tools like Sonar Knowledge Microsoft Project Word Excel applications Experience development financial applications including financial transaction processing settlement accounting Familiarity SWIFT (Society Worldwide Interbank Financial Telecommunication) Message formats,7000.0,14000.0,10500.0,High
MCF-2020-0066675,Contract Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Sr Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals   passionate building innovative culture Proficiency one modern programming languages Understanding Business Functional Specifications Understanding existing program logic Providing / agreeing estimates required development Creation/ update Detailed Design Specifications Program Specifications program Version Control documentation Coding new programs changes existing programs Get code reviewed leads SME Creation Unit Test Plans execution Unit Tests Preparation execution Systems Test Plans Scripts Providing technical support Quality Assurance (QA) Testing Providing technical support User Acceptance Testing Creation Implementation/ Back Plans Support Handover Documents Providing technical support Production Implementations  post-implementation support implementation warranty period Experience working Eclipse / Maven environments Demonstrate Junit unit testing Hand fine tuning application response / performance testing Experience Web Services Experience Mule MQ / JMS (message transfer process) Experience version control tool GIT Understanding banking risk compliance policies Experience code scanning tools like black duck tools like Sonar Knowledge Microsoft Project Word Excel applications Experience development financial applications including financial transaction processing settlement accounting Familiarity SWIFT (Society Worldwide Interbank Financial Telecommunication) Message formats,6000.0,12000.0,9000.0,High
MCF-2020-0066666,Contract Permanent,Java Software Engineer Banking Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Sr Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages databases Java Spring/ Hibernate No-SQL database technologies (Apache Cassandra) Web Frameworks (Angular JS/REACT) Some RDBMS exposure Understanding software business analysis development maintenance software improvement Demonstrated problems improve technology clearly Strengthen Agile principles. This includes: Scrum Business Driven Development (BDD) Automated Testing Continuous Integration Deployment Creative problem solver demands /issues Experience performance applications,7000.0,14000.0,10500.0,High
MCF-2020-0066705,Permanent,Software Engineer,RECRUIT EXPERT PTE. LTD.,Posted 18 Mar 2020,4,Sr Executive,Information Technology,Frontend Backend development GUIs results Scanner technologies. Ability platforms based use-cases. Work closely Cloud Engineers map regarding deployment GUIs Cloud web applications. Co- Data Scientists System Integrators develop REST APIs trained Machine Learning models allow integration models GUIs. Make Sure established GUI low latency - . Design GUIs client-friendly understanding client point view. A Bachelor / Master degree Computer Science Information Engineering & familiarity. Need excellent understanding computer science data structures algorithms. Knowledge OOP language like Python Java C++. Passion code discover new things Understanding working Django framework. Expertise CSS / Python / JAVAScript / HTML /  REST APIs version control GitHub. Knowledge -friendly UIs. Experience software development life-cycle DevOps. Experience AWS services data storage retrieval basic SQL.,4000.0,8000.0,6000.0,Med
MCF-2020-0066670,Contract Permanent,Migration Project Execution Global Technology Infrastructure VP,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,10,Sr Executive,Banking  Finance,Required     collaborate members one multiple Lines Business involved     Datacenter Responsible      project       actual Go Live event. BS/BA degree equivalent Advanced risk management Experience Advanced architecture business processes Exceptional abilities promote culture excellence Ability communicate drive Expertise customer needs customer. Drives Performance  Recruit reviews collaborate - Effectively collaborate Peer group identify best practices support . Provide . Emphasis potential capabilities productivity performance. Proactively process ideas improvement enhancement. Minimum 5 information technology management Experience . Minimum 2 working Technology Business Continuity Planning/Disaster Recovery role Broad across Mainframe Midrange Distributed Systems Networks Expert risk standard,7500.0,15000.0,11250.0,High
MCF-2020-0066538,Contract,Java Developer,ENCORA TECHNOLOGIES PTE. LTD.,Posted 18 Mar 2020,4,Management,Information Technology,Strong / - Java/Web      frameworks Java/JEE Python Familiarity database      MariaDB MySQL NoSQL Able       Knowledge different       languages Experience Robotics      automation strong understanding Big data / machine learning       Create technical      documentation reporting,4000.0,6400.0,5200.0,Low
MCF-2020-0065715,Contract Permanent,Scientist (Neuromorphic Programme) Robotics & Autonomous Systems I2R,A*STAR RESEARCH ENTITIES,Posted 17 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Neuromorphic coding: Investigate information interface sensor Learning: Spiking Neural Network Neuromorphic . At must neural network machine deep learning keen adapt network. Knowledge - learning ( learning) Hardware- : Algorithm optimization allow algorithm implemented well implemented hardware PhD Computer Science Computer Engineering ECE EE EEE Computational Neuroscience Minimum 4 relevant (including PhD ) Preferred :,4500.0,9000.0,6750.0,Med
MCF-2020-0065382,Permanent,Software Development Engineer,ASUS GLOBAL PTE. LTD.,Posted 17 Mar 2020,3,Sr Executive,Engineering,Develops Smart IT system designing developing Determines development Develops users processes Documents Prepares solutions like Ansible Bachelor / Master degree Computer Science Computer Engineering Electric Engineering Mechanical Engineering fields 3+ development Understanding best practices software development code reviews (github) (Continuous Integration & Continuous Development) Expert Python/Java/C++ language Experience Linux Containers Experience Server / Web / App frameworks AI / Machine Learning / Data Mining plus,4000.0,8000.0,6000.0,Med
MCF-2020-0065361,Contract Permanent,Research Associate (Materials Science and Engineering) R00001622,NANYANG TECHNOLOGICAL UNIVERSITY,Posted 17 Mar 2020,2,Professional,Sciences  Laboratory  R&D,Design - models Conduct simulations -materials Post- based MD Write high /reports Masters Materials Science Engineering fields Strong VASP CP2K PWmat Skilled scripting language e.g. python Lisp Comprehensive machine,3500.0,5000.0,4250.0,Low
MCF-2020-0065024,Permanent,Lead Architect,SINGAPORE TELECOMMUNICATIONS LIMITED,Posted 17 Mar 2020,10,Professional,Information Technology Telecommunications,Understand depth architecture 5G IOT platforms deploy platform . Drive Mentor development teams deliver . Contribute technology 5G/IOT platforms applications. Focus API big data machine - data storage/retrieval. Design 5G apps deployments 5G apps platform Co-develop 5G applications partners /experiments internal R&D /experiments. Participate advise - . Participate full SaaS deployment management Contribute technical thought leadership SingTel 5G/IOT leverage IoT big data management Security/privacy AI/ML components . Evangelize platform use within SingTel lead solution applications platform. Interact customers understand needs back development teams roadmap. Participate conversations . Participate lead approach.,7800.0,11800.0,9800.0,High
